date,end,delta,delta_ratio,isup,avrage,high,low,volume,transation_value,total_value
2015-07-10,2031.17,3.36,0.17,0,2036.89,2037.84,2024.76,381307,6694045,1.27E+09
2015-07-09,2027.81,11.6,0.58,0,2000.19,2027.81,1983.78,408458,7076332,1.26E+09
2015-07-08,2016.21,-24.08,-1.18,1,2045.88,2046.33,2010.83,453118,7561890,1.26E+09
2015-07-07,2040.29,-13.64,-0.66,1,2067.04,2067.93,2028.98,502809,8282446,1.27E+09
2015-07-06,2053.93,-50.48,-2.4,1,2076.06,2089.86,2052.23,474043,6359280,1.28E+09
2015-07-03,2104.41,-2.92,-0.14,1,2107.51,2109.68,2094.02,419549,5993989,1.31E+09
2015-07-02,2107.33,9.44,0.45,0,2107.11,2110.81,2098.76,565339,7123090,1.31E+09
2015-07-01,2097.89,23.69,1.14,0,2077.27,2100.34,2072.54,471566,5887524,1.31E+09
2015-06-30,2074.2,13.71,0.67,0,2054.83,2075.02,2049.44,392413,5653578,1.29E+09
2015-06-29,2060.49,-29.77,-1.42,1,2056.44,2068.85,2054.33,503807,6207218,1.28E+09
2015-06-26,2090.26,5.2,0.25,0,2083.4,2097.01,2080.79,492774,6345469,1.30E+09
2015-06-25,2085.06,-0.47,-0.02,1,2077.84,2088.16,2073.95,575912,5935775,1.30E+09
2015-06-24,2085.53,4.33,0.21,0,2086.69,2087.68,2076.78,400754,5340099,1.30E+09
2015-06-23,2081.2,26.04,1.27,0,2071.3,2086.09,2066.21,329799,5293354,1.30E+09
2015-06-22,2055.16,8.2,0.4,0,2059.6,2068.07,2050.3,266962,4320381,1.28E+09
2015-06-19,2046.96,5.08,0.25,0,2056.54,2057.71,2044.71,400329,5649939,1.27E+09
2015-06-18,2041.88,7.02,0.34,0,2046.19,2052,2036.78,390973,5324239,1.27E+09
2015-06-17,2034.86,6.14,0.3,0,2035.48,2037.12,2021.5,354723,5112642,1.27E+09
2015-06-16,2028.72,-13.6,-0.67,1,2045.01,2045.77,2008.46,381408,6360420,1.26E+09
2015-06-15,2042.32,-9.85,-0.48,1,2041.07,2049.68,2033.72,313946,4968902,1.27E+09
2015-06-12,2052.17,-4.44,-0.22,1,2068.45,2074.78,2044.87,388258,6152211,1.28E+09
2015-06-11,2056.61,5.29,0.26,0,2065.07,2065.07,2051.1,457020,7628903,1.28E+09
2015-06-10,2051.32,-12.71,-0.62,1,2079.13,2080.03,2049.13,427361,6260203,1.28E+09
2015-06-09,2064.03,-1.16,-0.06,1,2063.4,2073.75,2057.21,421881,5606086,1.28E+09
2015-06-08,2065.19,-2.91,-0.14,1,2068.51,2068.51,2056.5,393564,5600602,1.29E+09
2015-06-05,2068.1,-4.76,-0.23,1,2062.22,2075.02,2060.91,394291,6196819,1.29E+09
2015-06-04,2072.86,9.7,0.47,0,2070.49,2082.6,2062.75,400364,7425342,1.29E+09
2015-06-03,2063.16,-15.48,-0.74,1,2078.51,2087.95,2059.34,541167,6612354,1.29E+09
2015-06-02,2078.64,-23.73,-1.13,1,2102.62,2107.17,2076.16,520056,7029220,1.29E+09
2015-06-01,2102.37,-12.43,-0.59,1,2110.12,2110.88,2086,426928,5897428,1.31E+09
2015-05-29,2114.8,3.91,0.19,0,2109.38,2123.39,2106.7,456143,7898248,1.32E+09
2015-05-28,2110.89,3.39,0.16,0,2117.77,2123.52,2110.89,416116,6847486,1.32E+09
2015-05-27,2107.5,-36,-1.68,1,2133.49,2134.95,2103.64,439029,8038776,1.31E+09
2015-05-26,2143.5,-2.6,-0.12,1,2146.47,2148.7,2130.3,381383,6664711,1.34E+09
2015-05-22,2146.1,23.29,1.1,0,2131.11,2146.1,2126.88,444585,6084899,1.34E+09
2015-05-21,2122.81,-16.73,-0.78,1,2139.68,2140.6,2121.49,398146,5683597,1.32E+09
2015-05-20,2139.54,18.69,0.88,0,2128.01,2140.24,2125.49,452114,6080979,1.33E+09
2015-05-19,2120.85,7.13,0.34,0,2114.29,2126.89,2107.62,418480,5758117,1.32E+09
2015-05-18,2113.72,7.22,0.34,0,2108.15,2113.72,2099.48,445155,5853343,1.32E+09
2015-05-15,2106.5,-13.83,-0.65,1,2132.53,2134.36,2104.77,491706,6152414,1.31E+09
2015-05-14,2120.33,6.17,0.29,0,2115.59,2121.68,2111.72,430833,5117208,1.32E+09
2015-05-13,2114.16,17.39,0.83,0,2100.1,2115.36,2100.08,377032,5001954,1.32E+09
2015-05-12,2096.77,-0.61,-0.03,1,2100.63,2101.72,2088.64,391924,5016009,1.31E+09
2015-05-11,2097.38,11.86,0.57,0,2106.12,2110.79,2097.38,329704,5040356,1.31E+09
2015-05-08,2085.52,-5.48,-0.26,1,2090.19,2094.06,2082.72,309505,4760652,1.30E+09
2015-05-07,2091,-13.58,-0.65,1,2098.48,2099.44,2067.99,423246,5464314,1.30E+09
2015-05-06,2104.58,-27.65,-1.3,1,2122.03,2123.22,2095.6,428092,5673933,1.31E+09
2015-05-04,2132.23,5.06,0.24,0,2134.51,2139.3,2128.72,355620,4729117,1.33E+09
2015-04-30,2127.17,-15.46,-0.72,1,2134.94,2136.9,2121.29,509130,6171207,1.33E+09
2015-04-29,2142.63,-5.04,-0.23,1,2155.01,2156.24,2126.36,458065,6700508,1.34E+09
2015-04-28,2147.67,-9.87,-0.46,1,2162.5,2164.52,2144.85,415055,6144217,1.34E+09
2015-04-27,2157.54,-2.26,-0.1,1,2169.14,2169.14,2152.09,392339,6196420,1.35E+09
2015-04-24,2159.8,-13.61,-0.63,1,2181.24,2189.54,2154.27,508420,8265327,1.35E+09
2015-04-23,2173.41,29.52,1.38,0,2156.94,2174.72,2139.33,521587,8225131,1.36E+09
2015-04-22,2143.89,-0.9,-0.04,1,2146.59,2161.23,2125.88,769387,8537488,1.34E+09
2015-04-21,2144.79,-1.92,-0.09,1,2153.42,2153.84,2140.12,561781,6925599,1.34E+09
2015-04-20,2146.71,3.21,0.15,0,2126.55,2146.73,2126.55,509037,7095217,1.34E+09
2015-04-17,2143.5,3.6,0.17,0,2142.72,2144.76,2134.1,464627,6344547,1.34E+09
2015-04-16,2139.9,19.94,0.94,0,2134.14,2139.9,2125.54,476420,7320104,1.34E+09
2015-04-15,2119.96,8.24,0.39,0,2114.56,2122.72,2110.25,451397,7378687,1.32E+09
2015-04-14,2111.72,12.8,0.61,0,2101.76,2111.73,2095.97,648846,8051715,1.32E+09
2015-04-13,2098.92,11.16,0.53,0,2094.1,2099.97,2088.82,561806,7020313,1.31E+09
2015-04-10,2087.76,28.89,1.4,0,2066.32,2089.09,2065.39,658383,6414643,1.30E+09
2015-04-09,2058.87,-0.39,-0.02,1,2060.3,2064.46,2054.17,529862,6045591,1.29E+09
2015-04-08,2059.26,12.23,0.6,0,2048.75,2060.19,2046.09,552684,6518068,1.29E+09
2015-04-07,2047.03,0.6,0.03,0,2059.05,2059.09,2043.79,436233,4861154,1.28E+09
2015-04-06,2046.43,1.01,0.05,0,2049.87,2055.45,2043.26,460493,4769018,1.28E+09
2015-04-03,2045.42,16.35,0.81,0,2035.83,2045.94,2031.27,498636,4527546,1.28E+09
2015-04-02,2029.07,0.62,0.03,0,2036.9,2040.45,2028.22,655864,6006832,1.27E+09
2015-04-01,2028.45,-12.58,-0.62,1,2035.4,2039.04,2024.64,542801,5386245,1.27E+09
2015-03-31,2041.03,10.99,0.54,0,2042.31,2046.9,2032.24,555933,5367292,1.27E+09
2015-03-30,2030.04,10.24,0.51,0,2026.6,2033.27,2018.12,439556,4465390,1.26E+09
2015-03-27,2019.8,-2.76,-0.14,1,2026.75,2027.25,2016.88,448964,5110739,1.26E+09
2015-03-26,2022.56,-20.25,-0.99,1,2027.2,2036.7,2019.51,342261,5154957,1.26E+09
2015-03-25,2042.81,1.44,0.07,0,2043.16,2046.97,2038.14,423409,5109071,1.27E+09
2015-03-24,2041.37,4.78,0.23,0,2035.08,2041.77,2028.54,328834,4664616,1.27E+09
2015-03-23,2036.59,-0.65,-0.03,1,2043.22,2043.92,2032.35,314897,4686340,1.27E+09
2015-03-20,2037.24,-0.65,-0.03,1,2037.13,2040,2027.81,351732,5195223,1.27E+09
2015-03-19,2037.89,9.44,0.47,0,2047.13,2047.13,2031.07,468284,5799017,1.27E+09
2015-03-18,2028.45,-1.46,-0.07,1,2032.19,2036.13,2026.72,362009,5388526,1.26E+09
2015-03-17,2029.91,42.58,2.14,0,1998.26,2029.91,1997.27,356554,5386343,1.26E+09
2015-03-16,1987.33,1.54,0.08,0,1985.59,1991.79,1982.26,319163,4646946,1.24E+09
2015-03-13,1985.79,15.2,0.77,0,1987.17,1991.87,1982.96,326707,4350273,1.24E+09
2015-03-12,1970.59,-10.24,-0.52,1,1979.22,1988.77,1970.59,384041,6400260,1.23E+09
2015-03-11,1980.83,-3.94,-0.2,1,1971.04,1984.6,1969.13,399532,5887014,1.23E+09
2015-03-10,1984.77,-8.05,-0.4,1,2000.66,2003.19,1982.22,433405,4786369,1.24E+09
2015-03-09,1992.82,-20.12,-1,1,2004.94,2005.81,1990.87,296747,4048388,1.24E+09
2015-03-06,2012.94,14.56,0.73,0,2003.97,2013.73,2003.18,393347,4809475,1.25E+09
2015-03-05,1998.38,0.09,0,1,1996.81,2002.48,1993.92,373683,4055523,1.24E+09
2015-03-04,1998.29,-3.09,-0.15,1,2001.76,2003.85,1996.5,374540,4724947,1.24E+09
2015-03-03,2001.38,4.57,0.23,0,2002.5,2003.05,1995.93,444865,5438365,1.25E+09
2015-03-02,1996.81,11.01,0.55,0,1996.72,1999.13,1988.33,373366,5785660,1.24E+09
2015-02-27,1985.8,-7.28,-0.37,1,1992.76,1993.34,1982.5,424548,5675034,1.24E+09
2015-02-26,1993.08,2.61,0.13,0,1993.27,1993.43,1983.94,385656,5153504,1.24E+09
2015-02-25,1990.47,14.35,0.73,0,1988.47,1992.03,1984.53,369498,5017453,1.24E+09
2015-02-24,1976.12,7.73,0.39,0,1975.65,1980.38,1972.61,309544,4262649,1.23E+09
2015-02-23,1968.39,6.94,0.35,0,1974.44,1976.96,1966.77,347581,4142518,1.22E+09
2015-02-17,1961.45,3.22,0.16,0,1955.77,1962.97,1952.33,304531,3510747,1.22E+09
2015-02-16,1958.23,0.73,0.04,0,1960.03,1963.44,1955.39,350944,3690780,1.22E+09
2015-02-13,1957.5,15.87,0.82,0,1949.32,1957.5,1946.94,351080,4073754,1.22E+09
2015-02-12,1941.63,-4.07,-0.21,1,1947.21,1947.47,1932.75,334825,4319340,1.21E+09
2015-02-11,1945.7,9.84,0.51,0,1942.34,1948.89,1937.95,307454,4227731,1.21E+09
2015-02-10,1935.86,-11.14,-0.57,1,1949.3,1954.2,1935.86,329203,4136832,1.21E+09
2015-02-09,1947,-8.52,-0.44,1,1949.5,1952.86,1944.79,310182,4326855,1.21E+09
2015-02-06,1955.52,2.68,0.14,0,1955.13,1955.52,1945.82,309818,5949733,1.22E+09
2015-02-05,1952.84,-9.95,-0.51,1,1961.15,1962.15,1945.42,395653,4334613,1.22E+09
2015-02-04,1962.79,10.83,0.55,0,1963.37,1970.27,1961.57,348032,5028816,1.22E+09
2015-02-03,1951.96,-0.72,-0.04,1,1960.11,1960.35,1940.74,369978,4659076,1.21E+09
2015-02-02,1952.68,3.42,0.18,0,1947.91,1956.1,1944.58,364831,4375860,1.22E+09
2015-01-30,1949.26,-1.76,-0.09,1,1964.13,1964.13,1948.6,441477,5889623,1.21E+09
2015-01-29,1951.02,-10.56,-0.54,1,1950.83,1960.12,1946.2,391034,5334660,1.21E+09
2015-01-28,1961.58,9.18,0.47,0,1946.71,1963.53,1943.59,400930,5333257,1.22E+09
2015-01-27,1952.4,16.72,0.86,0,1941.9,1952.41,1940.72,466962,4619118,1.21E+09
2015-01-26,1935.68,-0.41,-0.02,1,1928.26,1936.4,1924.14,330607,3969674,1.20E+09
2015-01-23,1936.09,15.27,0.79,0,1945.36,1945.36,1930.65,367702,4644549,1.21E+09
2015-01-22,1920.82,-0.41,-0.02,1,1926.01,1932.5,1916.56,343132,4597898,1.20E+09
2015-01-21,1921.23,2.92,0.15,0,1917.33,1921.88,1909.86,300843,4401216,1.20E+09
2015-01-20,1918.31,15.69,0.82,0,1908.62,1918.85,1907.97,280895,3636919,1.19E+09
2015-01-19,1902.62,14.49,0.77,0,1902.81,1912.42,1900.26,281120,3583091,1.18E+09
2015-01-16,1888.13,-26.01,-1.36,1,1907.07,1907.07,1885.62,298733,4008277,1.17E+09
2015-01-15,1914.14,0.48,0.03,0,1914.06,1919.69,1908.6,266544,3892782,1.19E+09
2015-01-14,1913.66,-3.48,-0.18,1,1919.31,1925.68,1913.51,297517,4526793,1.19E+09
2015-01-13,1917.14,-3.81,-0.2,1,1915.03,1920.77,1910.27,338989,4873084,1.19E+09
2015-01-12,1920.95,-3.75,-0.19,1,1918.18,1924.66,1917.88,311915,3581796,1.20E+09
2015-01-09,1924.7,20.05,1.05,0,1919.8,1929.1,1915.85,308781,4406669,1.20E+09
2015-01-08,1904.65,20.82,1.11,0,1895.85,1907.23,1891.77,262207,4395567,1.19E+09
2015-01-07,1883.83,1.38,0.07,0,1878.9,1887.6,1876.27,280510,3762677,1.17E+09
2015-01-06,1882.45,-33.3,-1.74,1,1895.48,1900.02,1877.38,303688,4755440,1.17E+09
2015-01-05,1915.75,-10.69,-0.55,1,1921.96,1921.96,1903.37,313443,4700136,1.19E+09
2015-01-02,1926.44,10.85,0.57,0,1914.24,1929.15,1909.67,258776,3696029,1.20E+09
2014-12-30,1915.59,-12.27,-0.64,1,1934.51,1937.55,1910.78,256437,3695016,1.19E+09
2014-12-29,1927.86,-20.3,-1.04,1,1937.27,1941.33,1927.83,265809,3436899,1.20E+09
2014-12-26,1948.16,1.55,0.08,0,1947.6,1954.77,1944.22,297006,3406230,1.21E+09
2014-12-24,1946.61,7.59,0.39,0,1940.76,1947.35,1936.74,283866,3040952,1.21E+09
2014-12-23,1939.02,-4.1,-0.21,1,1942.12,1944.75,1936.75,300797,3699646,1.21E+09
2014-12-22,1943.12,13.14,0.68,0,1938.16,1944.2,1928.89,324535,4210383,1.21E+09
2014-12-19,1929.98,32.48,1.71,0,1920.75,1930.08,1914.27,291792,4492734,1.20E+09
2014-12-18,1897.5,-2.66,-0.14,1,1917.67,1919.24,1881.73,337298,5321982,1.18E+09
2014-12-17,1900.16,-3.97,-0.21,1,1913.28,1913.28,1900.16,307269,4126755,1.17E+09
2014-12-16,1904.13,-16.23,-0.85,1,1909.01,1919.6,1901.13,369417,4372158,1.17E+09
2014-12-15,1920.36,-1.35,-0.07,1,1903.12,1920.43,1899.61,294421,3750325,1.18E+09
2014-12-12,1921.71,5.12,0.27,0,1921.61,1926.67,1915,363470,3800864,1.18E+09
2014-12-11,1916.59,-28.97,-1.49,1,1930.46,1937.23,1916.49,343635,4483230,1.18E+09
2014-12-10,1945.56,-25.39,-1.29,1,1964.04,1966.11,1943.27,367890,3921969,1.19E+09
2014-12-09,1970.95,-8,-0.4,1,1977.05,1977.15,1968.85,541162,3920050,1.21E+09
2014-12-08,1978.95,-7.67,-0.39,1,1988.8,1990.04,1976.89,295139,3174102,1.21E+09
2014-12-05,1986.62,0.01,0,1,1986.6,1989.17,1983.36,305548,3434291,1.22E+09
2014-12-04,1986.61,16.7,0.85,0,1976.3,1988.56,1976.1,244390,3548271,1.22E+09
2014-12-03,1969.91,4.08,0.21,0,1969.57,1973.96,1964.77,271112,3300716,1.21E+09
2014-12-02,1965.83,0.61,0.03,0,1959.4,1965.83,1954.4,317912,3878547,1.21E+09
2014-12-01,1965.22,-15.56,-0.79,1,1971.95,1971.97,1962.15,333977,4702648,1.21E+09
2014-11-28,1980.78,-1.31,-0.07,1,1983.22,1984.73,1975.66,340696,4301527,1.22E+09
2014-11-27,1982.09,1.25,0.06,0,1993.65,1994.82,1982.08,295509,5571155,1.22E+09
2014-11-26,1980.84,0.63,0.03,0,1984.83,1985.43,1972.95,253288,4149141,1.21E+09
2014-11-25,1980.21,1.67,0.08,0,1981.52,1981.85,1973.8,283188,6179891,1.21E+09
2014-11-24,1978.54,13.7,0.7,0,1982.48,1985.18,1974.37,325448,5522180,1.21E+09
2014-11-21,1964.84,6.8,0.35,0,1966.89,1969.43,1959.81,345924,4312378,1.20E+09
2014-11-20,1958.04,-8.83,-0.45,1,1960.72,1962.69,1952.44,339217,4897218,1.20E+09
2014-11-19,1966.87,-0.14,-0.01,1,1974.41,1974.41,1959.21,279559,4862234,1.20E+09
2014-11-18,1967.01,23.38,1.2,0,1951.93,1967.01,1951.93,251273,4162331,1.20E+09
2014-11-17,1943.63,-1.51,-0.08,1,1941.83,1948.33,1935.95,277521,4295322,1.19E+09
2014-11-14,1945.14,-15.37,-0.78,1,1959.64,1959.64,1940.49,314797,5229761,1.19E+09
2014-11-13,1960.51,-6.76,-0.34,1,1970.64,1973.33,1954.88,332595,3955188,1.17E+09
2014-11-12,1967.27,4.27,0.22,0,1965.21,1974.69,1961.66,348499,4453554,1.18E+09
2014-11-11,1963,4.77,0.24,0,1957.87,1965.41,1956.23,311396,4487342,1.18E+09
2014-11-10,1958.23,18.36,0.95,0,1952.79,1965.35,1952.79,313262,4569692,1.17E+09
2014-11-07,1939.87,3.39,0.18,0,1935.75,1943.26,1932.17,255424,3698464,1.16E+09
2014-11-06,1936.48,5.05,0.26,0,1933.45,1939.32,1923.05,360571,4810115,1.16E+09
2014-11-05,1931.43,-3.76,-0.19,1,1938.61,1944.5,1928.99,332277,4070610,1.16E+09
2014-11-04,1935.19,-17.78,-0.91,1,1950.15,1956.73,1928.52,391713,4971537,1.16E+09
2014-11-03,1952.97,-11.46,-0.58,1,1959.66,1961.04,1947.83,344497,4531278,1.17E+09
2014-10-31,1964.43,5.5,0.28,0,1963.26,1967.08,1951.07,349405,5484310,1.18E+09
2014-10-30,1958.93,-2.24,-0.11,1,1956.92,1959.49,1944.24,311049,5001949,1.17E+09
2014-10-29,1961.17,35.49,1.84,0,1938.8,1961.49,1931.59,396615,5453658,1.17E+09
2014-10-28,1925.68,-6.29,-0.33,1,1935.46,1936.28,1924.37,414616,3836238,1.15E+09
2014-10-27,1931.97,6.28,0.33,0,1933.91,1939.25,1929.26,408840,4067186,1.15E+09
2014-10-24,1925.69,-5.96,-0.31,1,1942.46,1942.72,1916.84,419428,5303285,1.15E+09
2014-10-23,1931.65,-5.32,-0.27,1,1932.43,1944.45,1924.14,372833,4410224,1.15E+09
2014-10-22,1936.97,21.69,1.13,0,1936.91,1936.99,1924.21,399095,4413393,1.16E+09
2014-10-21,1915.28,-14.78,-0.77,1,1923.62,1923.62,1911.03,405921,4370561,1.14E+09
2014-10-20,1930.06,29.4,1.55,0,1918.84,1933.12,1917.54,344669,3613517,1.15E+09
2014-10-17,1900.66,-18.17,-0.95,1,1923.51,1923.51,1896.54,362078,4649540,1.13E+09
2014-10-16,1918.83,-7.08,-0.37,1,1911.45,1922.94,1904.77,313611,4714662,1.14E+09
2014-10-15,1925.91,-3.34,-0.17,1,1932.11,1938.85,1918.77,310342,4086447,1.15E+09
2014-10-14,1929.25,2.04,0.11,0,1933.45,1940.21,1926.87,335506,4173407,1.15E+09
2014-10-13,1927.21,-13.71,-0.71,1,1919.48,1932.37,1918.48,308918,4026421,1.15E+09
2014-10-10,1940.92,-24.33,-1.24,1,1953.98,1953.98,1931.88,342823,4426278,1.16E+09
2014-10-08,1965.25,-7.66,-0.39,1,1957.9,1974.27,1957.9,266180,3830164,1.17E+09
2014-10-07,1972.91,4.52,0.23,0,1979.83,1982.96,1966.22,328234,3867833,1.18E+09
2014-10-06,1968.39,-7.77,-0.39,1,1987.89,1988.39,1968.3,325078,4815761,1.17E+09
2014-10-02,1976.16,-15.38,-0.77,1,1984.43,1985.06,1966.17,322656,4729990,1.18E+09
2014-10-01,1991.54,-28.55,-1.41,1,2013.47,2013.47,1989.84,351581,4441210,1.19E+09
2014-09-30,2020.09,-6.51,-0.32,1,2023.18,2029.17,2007.3,322812,4735620,1.21E+09
2014-09-29,2026.6,-5.04,-0.25,1,2035.93,2036.44,2021.37,339588,4482154,1.21E+09
2014-09-26,2031.64,-2.47,-0.12,1,2019.17,2031.65,2018.7,313524,3923739,1.21E+09
2014-09-25,2034.11,-1.53,-0.08,1,2045.66,2046.26,2030.09,325375,4767145,1.21E+09
2014-09-24,2035.64,6.73,0.33,0,2024.75,2036.26,2019.91,332586,4454289,1.21E+09
2014-09-23,2028.91,-10.36,-0.51,1,2028.9,2036.25,2025.16,427814,4684342,1.21E+09
2014-09-22,2039.27,-14.55,-0.71,1,2053.3,2053.3,2032.36,323891,3546258,1.22E+09
2014-09-19,2053.82,6.08,0.3,0,2057.56,2062.37,2053.66,397737,5082729,1.23E+09
2014-09-18,2047.74,-14.87,-0.72,1,2058.21,2063.26,2044.17,394273,5301546,1.22E+09
2014-09-17,2062.61,19.69,0.96,0,2052.06,2062.62,2051.11,351669,3547677,1.23E+09
2014-09-16,2042.92,7.1,0.35,0,2039.92,2045.65,2036.23,365691,3124074,1.22E+09
2014-09-15,2035.82,-6.04,-0.3,1,2039.03,2040.08,2028.8,297606,3193377,1.22E+09
2014-09-12,2041.86,7.7,0.38,0,2042.51,2048.21,2037.37,362672,3902826,1.22E+09
2014-09-11,2034.16,-15.25,-0.74,1,2046.97,2052.16,2034.13,333410,5085207,1.22E+09
2014-09-05,2049.41,-6.85,-0.33,1,2053.18,2059.04,2044.68,343350,4008853,1.23E+09
2014-09-04,2056.26,5.06,0.25,0,2059.05,2065.27,2050.79,376388,4565258,1.23E+09
2014-09-03,2051.2,-0.38,-0.02,1,2050.09,2054.08,2040.44,337971,4788980,1.23E+09
2014-09-02,2051.58,-16.28,-0.79,1,2065.97,2066,2049.15,323115,4036802,1.23E+09
2014-09-01,2067.86,-0.68,-0.03,1,2067.8,2072.59,2062.3,272469,3227361,1.24E+09
2014-08-29,2068.54,-7.22,-0.35,1,2070.73,2073.03,2060.14,301374,4170410,1.24E+09
2014-08-28,2075.76,0.83,0.04,0,2083.03,2088.86,2072.14,305877,3856656,1.24E+09
2014-08-27,2074.93,6.88,0.33,0,2075.45,2081.83,2070.77,337612,4377076,1.24E+09
2014-08-26,2068.05,7.16,0.35,0,2069.07,2072.42,2065.15,288908,3681605,1.24E+09
2014-08-25,2060.89,4.19,0.2,0,2049.16,2062.23,2044.2,272045,3509580,1.23E+09
2014-08-22,2056.7,12.49,0.61,0,2048.24,2058.46,2046.54,277858,3518019,1.23E+09
2014-08-21,2044.21,-28.57,-1.38,1,2067.63,2068.22,2041.91,307795,4543755,1.22E+09
2014-08-20,2072.78,1.64,0.08,0,2080.77,2082.21,2063.61,315355,4570238,1.24E+09
2014-08-19,2071.14,18.01,0.88,0,2065.19,2074.43,2064.34,327123,4354976,1.24E+09
2014-08-18,2053.13,-10.09,-0.49,1,2070.95,2073.05,2053.13,300419,3681608,1.23E+09
2014-08-14,2063.22,0.86,0.04,0,2065.69,2073.42,2056.06,270849,3896829,1.24E+09
2014-08-13,2062.36,20.89,1.02,0,2046.68,2062.36,2043.11,280664,4259535,1.24E+09
2014-08-12,2041.47,2.1,0.1,0,2048.39,2055.85,2038.14,312800,3787468,1.22E+09
2014-08-11,2039.37,8.27,0.41,0,2048.18,2048.18,2037.8,285843,3639332,1.22E+09
2014-08-08,2031.1,-23.41,-1.14,1,2049.51,2051.06,2026.56,354821,4575174,1.22E+09
2014-08-07,2054.51,-6.22,-0.3,1,2062.24,2063.53,2047.75,292936,3839026,1.23E+09
2014-08-06,2060.73,-5.53,-0.27,1,2062.93,2068.08,2055.68,377267,5166631,1.23E+09
2014-08-05,2066.26,-14.16,-0.68,1,2076.17,2077.73,2058.92,346821,4091101,1.24E+09
2014-08-04,2080.42,7.32,0.35,0,2080.77,2083.05,2067.17,253202,3928490,1.24E+09
2014-08-01,2073.1,-3.02,-0.15,1,2063.71,2079.81,2062.54,271966,5045081,1.24E+09
2014-07-31,2076.12,-6.49,-0.31,1,2081.75,2090.57,2070.78,383727,6152484,1.24E+09
2014-07-30,2082.61,20.64,1,0,2064.47,2093.08,2062.88,343286,6554445,1.25E+09
2014-07-29,2061.97,13.16,0.64,0,2054.03,2065.96,2053.41,408767,6010165,1.23E+09
2014-07-28,2048.81,14.96,0.74,0,2035.96,2053.84,2035.96,349019,4671198,1.23E+09
2014-07-25,2033.85,7.23,0.36,0,2030.04,2036.2,2027.33,282770,4013166,1.22E+09
2014-07-24,2026.62,-1.7,-0.08,1,2032.94,2034.72,2021.22,323591,4637131,1.21E+09
2014-07-23,2028.32,-0.61,-0.03,1,2032.73,2035.24,2025,353511,4257989,1.21E+09
2014-07-22,2028.93,10.43,0.52,0,2021.18,2028.93,2017.76,265888,3216327,1.21E+09
2014-07-21,2018.5,-0.92,-0.05,1,2028.02,2030.61,2016.42,274627,3283644,1.21E+09
2014-07-18,2019.42,-1.48,-0.07,1,2007.12,2019.42,2006.01,304521,3675088,1.21E+09
2014-07-17,2020.9,7.42,0.37,0,2020.52,2025.41,2018.77,322695,3930847,1.21E+09
2014-07-16,2013.48,0.76,0.04,0,2015.67,2018.05,2008.99,315167,3996303,1.20E+09
2014-07-15,2012.72,18.84,0.94,0,2004.93,2015.54,2004.49,361202,4151005,1.20E+09
2014-07-14,1993.88,5.14,0.26,0,1998.26,2001.11,1993.57,270389,3138080,1.19E+09
2014-07-11,1988.74,-14.1,-0.7,1,1988.93,1993.46,1985.53,277018,3625600,1.19E+09
2014-07-10,2002.84,2.34,0.12,0,2004.63,2006.5,1999.96,327639,3719177,1.20E+09
2014-07-09,2000.5,-6.16,-0.31,1,1997.57,2000.89,1992.42,272746,3767880,1.19E+09
2014-07-08,2006.66,1.54,0.08,0,2003.55,2009.22,1997.87,259357,3463333,1.20E+09
2014-07-07,2005.12,-4.54,-0.23,1,2007.53,2009.32,1998.03,228339,3060457,1.20E+09
2014-07-04,2009.66,-1.31,-0.07,1,2018.35,2018.35,2005.84,241514,3091701,1.20E+09
2014-07-03,2010.97,-4.31,-0.21,1,2015.99,2015.99,2007.86,259914,3515649,1.20E+09
2014-07-02,2015.28,16.28,0.81,0,2008,2016.36,2002.4,318423,3854655,1.20E+09
2014-07-01,1999,-3.21,-0.16,1,1993.29,1999,1987.89,238871,3004955,1.20E+09
2014-06-30,2002.21,13.7,0.69,0,1996.13,2002.21,1992.65,201128,2989877,1.20E+09
2014-06-27,1988.51,-6.54,-0.33,1,1990.9,1997.01,1983.88,218845,3395119,1.19E+09
2014-06-26,1995.05,13.28,0.67,0,1983,1997.08,1982.48,273508,3888526,1.19E+09
2014-06-25,1981.77,-12.58,-0.63,1,1992.69,1993.6,1980.78,336654,3377439,1.19E+09
2014-06-24,1994.35,19.43,0.98,0,1976.24,1998.31,1976.24,250605,3664549,1.19E+09
2014-06-23,1974.92,6.85,0.35,0,1975.1,1980.31,1971.61,231738,3413606,1.18E+09
2014-06-20,1968.07,-23.96,-1.2,1,1990.71,1990.73,1965.12,232659,4818547,1.18E+09
2014-06-19,1992.03,2.54,0.13,0,1994.23,1999.11,1985.89,257886,4106727,1.19E+09
2014-06-18,1989.49,-12.06,-0.6,1,2002.26,2002.26,1987.03,216850,3461771,1.19E+09
2014-06-17,2001.55,7.96,0.4,0,1994.89,2002.96,1991.53,236597,3624572,1.19E+09
2014-06-16,1993.59,2.74,0.14,0,1986.86,1995.86,1985.3,233604,4477999,1.19E+09
2014-06-13,1990.85,-20.8,-1.03,1,2005.55,2005.55,1984.04,223113,3563016,1.19E+09
2014-06-12,2011.65,-3.02,-0.15,1,2013.6,2015.8,2003.57,251876,4272657,1.20E+09
2014-06-11,2014.67,2.87,0.14,0,2009.51,2016.78,2006.73,238049,3885296,1.20E+09
2014-06-10,2011.8,21.76,1.09,0,2000.89,2011.87,1996.21,234933,3923313,1.20E+09
